,deezer_id,genres,id,name,popularity,genre
214,513721,"[italian arena pop, italian hip hop, italian pop]",725KKhVCSCQbYkZBptBTfg,Baby K,64,italian pop
215,1592801,"[latin, latin hip hop, reggaeton, reggaeton flow, tropical]",1RBzGO6Nm3uyhUSxP7EDWO,Kevin Roldan,77,latin
216,3607441,[],7evEvWAAUNRKtpG08RxPaL,Claire de Lune,17,
217,1117,"[conscious hip hop, hip pop, indie r&b, neo soul, r&b, urban contemporary]",2Mu5NfyYm8n5iTomuKAEHl,Ms. Lauryn Hill,71,r&b
218,174348,"[dance pop, edm, liquid funk, pop, tropical house, uk funky]",4WN5naL3ofxrVBgFpguzKo,Rudimental,79,pop
219,315054,"[baile pop, mpb, nova mpb]",4ZfTpxwHwtot9Ps59bXAF8,Sandy,67,mpb
220,553,"[blues-rock, classic rock, rock]",6GI52t8N5F02MxU0g5U69P,Santana,72,rock
221,6708,"[latin, latin arena pop, latin pop, rock en espanol, tropical]",4NEYQeEYBUjfaXgDQGvFvu,Franco De Vita,70,latin
222,12115,"[alternative metal, nu metal, pop punk, post-grunge, rap rock]",7qAcXJgt1PWnxwUgxMdyuk,Sick Puppies,61,post-grunge
223,616943,"[hip hop, pop, rap]",1z7b1Pr1rSlvWRzsW3HOrS,Russ,84,pop
224,5828,"[dance pop, dirty south rap, hip hop, pop, pop rap, r&b, rap, southern hip hop, trap music]",0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,82,pop
225,384236,[pop],6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,93,pop
226,13737,[],0st0O7f7yHfT617rrbXyQ9,Nando Reis & Os Infernais,44,
227,5234868,[],2xGCGoulmU85qYdpb2Z4xx,Elliot Moss,53,
228,894893,[russian pop],7E865RNZIpmNQ81lDfRWLl,IOWA,30,russian pop
229,278529,"[dance pop, drum and bass, edm, house, liquid funk, pop, tropical house]",01pKrlgPJhm5dB4lneYAqS,Sigma,65,pop
230,2747,"[dance rock, new romantic, new wave, new wave pop, synthpop]",0uAjBatvB4ubpd4kCfjmNt,A Flock Of Seagulls,60,new wave pop
231,169361,"[big room, dance pop, deep big room, dutch house, edm, electro house, pop, progressive electro house, progressive house, tropical house]",4D75GcNG95ebPtNvoNVXhz,Afrojack,75,pop
232,5433213,"[deep pop edm, tracestep]",5VXPJC0PNpJbzB10A39G8E,Janji,55,deep pop edm
233,423,"[album rock, classic rock, folk rock, mellow gold, piano rock, rock, singer-songwriter, soft rock]",6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,77,rock
234,1434,"[latin, latin arena pop, latin pop, mexican pop, spanish pop, spanish pop rock]",4U7lXyKdSf1JbM1aXvsodC,La Oreja de Van Gogh,73,latin
235,128203,[],7lWPkt4uoVwqSO7QpuYmdN,Python Lee Jackson,23,
236,430,"[afropop, french reggae, reggae, roots reggae, world]",3RhKSqhIE9U22yFEobw68e,Tiken Jah Fakoly,49,french reggae
237,1658,"[blues-rock, classic rock, psychedelic rock, rock]",4NgfOZCL9Ml67xzM0xzIvC,Janis Joplin,66,rock
238,5462679,"[dance pop, edm, house, pop, tropical house]",4Q6nIcaBED8qUel8bBx6Cr,Jax Jones,74,pop
239,259602,[musique pour enfants],2fJR6skAOWHwNlYPCd5Spe,Rémi Guichard,35,musique pour enfants
240,7603248,[schlager],3HBmytNNI4oWYLdUnWw15Y,Feuerherz,46,schlager
241,74804,"[hip hop, pop rap, rap, southern hip hop, trap music]",137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,88,rap
242,297276,"[neo mellow, pop rock, viral pop]",3XBxSfCwYIMBzWmJL7ZJ4U,Jason Walker,62,pop rock
243,994019,[turkish pop],2l0Ol9ASKE7E196nHpblB7,Toygar Işıklı,60,turkish pop
244,8486,"[album rock, australian alternative rock, australian rock, dance rock, mellow gold, new romantic, new wave, new wave pop, rock, soft rock]",0f3EsoviYnRKTkmayI3cux,Men At Work,67,rock
245,1226271,"[german pop, german rock]",6quRLJ5SiWHgcVMoE9TEJj,Andreas Bourani,57,german pop
246,2603,[german techno],7vFpNLbCXbBFs4kFBUlkSl,Zombie Nation,48,german techno
247,15969,"[francoton, french hip hop, french reggae, zouk riddim]",3yTebTUCCcdO6f6RN7vVlY,Taïro,50,french hip hop
248,776,"[dance pop, latin, pop, pop rap]",0TnOYISbd1XYRBk9myaseg,Pitbull,82,pop
249,668525,"[escape room, hip hop, indie r&b, lgbtq+ hip hop]",7GN9PivdemQRKjDt4z5Zv8,The Internet,69,hip hop
250,5239,"[acoustic pop, folk-pop]",4TCXgdDPm10ensLNCVnIYa,Joy Williams,62,folk-pop
251,5293885,[alternative r&b],4TH4BHy0LdBi3dpBW4P2UX,R. City,68,alternative r&b
252,8112549,"[banda, regional mexican, regional mexican pop]",2M6niUSuBtlBcwAHHpDwpi,Banda Clave Nueva De Max Peraza,54,regional mexican
253,15810,"[brazilian punk, brazilian rock, mpb]",6tw6EpC9RgmSRZiZg0n22t,Legião Urbana,70,mpb
254,5018839,[r&b],1c4rxrxy8eDLvMVL1DTiBe,Andra Day,64,r&b
255,5254152,"[brooklyn indie, electropop]",6ABaV7mB6WIZKgfEEtWCf8,Lolawolf,42,electropop
256,4937383,"[reggaeton, trap latino]",1i8SpTcr7yvPOmcqrbnVXY,Ozuna,97,reggaeton
257,8241000,"[folk brasileiro, nova mpb]",4rwTeE0LZKlPm6d8N4w5ME,Versos Que Compomos Na Estrada,35,nova mpb
258,1319,"[alternative rock, grunge, permanent wave, pop rock, post-grunge, rock]",1w5Kfo2jwwIPruYS2UWh56,Pearl Jam,78,rock
259,70319,"[brill building pop, bubblegum pop, classic garage rock, folk rock, merseybeat]",6etIM3JbzGPxTdfNWWfsVH,The McCoys,42,folk rock
260,8253944,[],3rxk5TiIFfp4FlzUzqn7Ej,The Zephyr Bones,26,
261,4080,"[bebop, contemporary post-bop, cool jazz, hard bop, jazz]",4iRZAbYvBqnxrbs6K25aJ7,The Dave Brubeck Quartet,60,jazz
262,1622,"[christmas, funk, motown, quiet storm, soul]",7GaxyUddsPok8BuhxN6OUW,James Brown,67,soul
263,379486,"[pagode, sertanejo, sertanejo pop, sertanejo universitario]",1sDVuztNhGcetCLChkleDA,Michel Teló,62,pagode
264,13840,"[blues-rock, classic rock, psychedelic rock, rock]",4J69yWrKwWJgjv3DKTZcGo,Big Brother & The Holding Company,58,rock
265,5912,"[alternative dance, dance-punk, garage rock, indie rock, indietronica, modern rock, new rave, rock]",2qlAMLpUyBjZgnzuFXXZXI,Klaxons,57,rock
266,2104,"[chanson, french rock]",7CdlYgtOoxBtNjuDeIxSPM,Les Rita Mitsouko,45,chanson
267,4710481,"[alt-indie rock, garage rock, indie rock, indietronica, modern alternative rock, modern rock]",3btzEQD6sugImIHPMRgkwV,Wolf Alice,62,modern rock
268,105712,[dutch hip hop],6rNu1h2bZtfgDuZC5FWGel,ChildsPlay,55,dutch hip hop
269,2415341,"[german hip hop, german pop]",3utZ2yeQk0Z3BCOBWP7Vlu,Cro,70,german hip hop
270,8691,[brazilian rock],1on7ZQ2pvgeQF4vmIA09x5,Charlie Brown Jr.,73,brazilian rock
271,566,"[alternative metal, alternative rock, modern rock, permanent wave, post-grunge, rock]",7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters,80,rock
272,483,"[dance pop, pop, post-teen pop]",26dSoYclwsYLMAKD3tpOr4,Britney Spears,81,pop
273,4616610,"[deep house, deep tropical house, edm, tropical house]",1L9i6qZYIGQedgM9QLSyzb,Klingande,69,tropical house
274,5340439,"[pop, pop rap]",50JJSqHUf2RQ9xsHs0KMHg,Jon Bellion,79,pop
275,4674484,"[afrobeats, afropop, ghanaian hip hop]",4TAoP0f9OuWZUesao43xUW,Mr Eazi,74,afropop
276,103369,"[dirty south rap, gangster rap, hip hop, memphis hip hop, pop, pop rap, rap, southern hip hop, trap music]",6Ha4aES39QiVjR0L2lwuwq,Yo Gotti,77,pop
277,69435,"[german hip hop, german pop, german reggae, german rock]",1EfwyuCzDQpCslZc8C9gkG,SDP,65,german hip hop
278,1652,"[alternative dance, alternative rock, dance-punk, garage rock, indie pop, indie rock, indietronica, modern rock, new rave, rock]",3WaJSfKnzc65VDgmj2zU8B,Interpol,70,rock
279,7894386,[german pop],0HSc7yUdNSosxRb2UJnXlz,Namika,63,german pop
280,5918943,"[baile pop, brazilian electronica, deep funk carioca]",7me0S5Z40qVWj3gzyK8aC3,Mc Livinho,70,baile pop
281,5454687,"[brazilian electronica, deep funk carioca]",0vLuOi2k62sHujIfplInlK,Hungria Hip Hop,71,deep funk carioca
282,5382747,"[french indie pop, french pop]",6e3pZKXUxrPfnUPJ960Hd9,Pomme,50,french pop
283,5509507,"[afrobeats, afropop, azontobeats, gqom]",2hKQc001G7ggs3ZyxMdkGq,Patoranking,59,afropop
284,144446,"[francoton, french movie tunes, french pop]",6euPnGzBlDysAC5ecVguNZ,M. Pokora,49,french pop
285,74309,"[hip hop, pop rap, rap]",55Aa2cqylxrFIXC767Z865,Lil Wayne,93,rap
286,7200950,"[pop, pop rap, rap, southern hip hop, trap music]",6PXS4YHDkKvl1wkIl4V8DL,Fetty Wap,79,pop
287,4799777,"[dance pop, pop, r&b, tropical house]",66TrUkUZ3RM29dqeDQRgyA,Ella Eyre,76,pop
288,380955,"[bachata, dance pop, latin, latin pop, pop, tropical]",3MHaV05u0io8fQbZ2XPtlC,Prince Royce,81,pop
289,1197556,[indie anthem-folk],1jhdZdzOd4TJLAHqQdkUND,Jamie Lawson,60,indie anthem-folk
290,10774,"[alternative metal, contemporary country, country, country road, modern country rock, post-grunge, redneck]",2t2XKfWKLXpFIjFwy1K8wx,Aaron Lewis,61,post-grunge
291,666244,"[big room, brostep, dance pop, edm, electro house, electronic trap, moombahton, pop, tropical house]",5R3Hr2cnCCjt220Jmt2xLf,Dillon Francis,71,pop
292,183201,"[pop, pop punk, pop rock, post-teen pop]",07QEuhtrNmmZ0zEcqE9SF6,Owl City,71,pop
293,134790,"[australian alternative rock, indietronica, neo-psychedelic, psychedelic rock]",5INjqkS1o8h1imAzPqGZBb,Tame Impala,77,indietronica
294,7804272,"[french hip hop, trap francais]",5fRri7qy8LZBoywvV7KwV1,40000 Gang,37,french hip hop
295,65623,"[brazilian rock, mpb]",7n1XMwvxPf10t4OX6h6Ufy,Nando Reis,69,mpb
296,152107,"[boogaloo, cumbia, latin jazz, mambo, salsa, tropical]",5aAlzehdUM14I4ppq24Xob,Fruko Y Sus Tesos,54,tropical
297,75055,"[art pop, chamber pop, chillwave, dream pop, folk-pop, freak folk, indie folk, indie pop, indie rock, indietronica, modern rock, neo-psychedelic]",56ZTgzPBDge0OvCGgMO3OY,Beach House,69,modern rock
298,1489,"[dance pop, europop, folk-pop, neo mellow, pop, pop rock, post-teen pop, r&b]",7o95ZoZt5ZYn31e9z1Hc0a,Natasha Bedingfield,68,pop
299,2337,"[adult standards, christmas, dixieland, jazz trumpet, new orleans jazz, swing, vocal jazz]",19eLuQmk9aCobbVDHc6eek,Louis Armstrong,72,adult standards
300,168311,"[edm, rap, southern hip hop, trap music, underground hip hop]",7CCjtD0hCK005Bvg2WG1a7,Carnage,68,rap
301,372617,"[neo mellow, pop, pop rock, viral pop]",7CQwac16i1W5ej8YpuL3dv,Boyce Avenue,75,pop
302,5822699,"[grime, uk hip hop]",4Dokdwa3WB7ilQ2c2qvIBL,Bugzy Malone,70,grime
303,4101336,"[afrobeats, afropop, azonto, azontobeats, ghanaian hip hop, hiplife]",01DTVE3KmoPogPZaOvMqO8,Sarkodie,55,afropop
304,193878,"[french indie pop, french rock]",167abweXl3demO9x0VMMeJ,Yodelice,49,french rock
305,397459,[],0aTt9pxnOoozI8UoyJ7jSc,Nadeah,28,
306,4382747,"[colombian rock, folclorica]",3aeY1LxKK63GRg7tmI8UVa,Herencia de Timbiqui,49,colombian rock
307,9177,"[dancehall, lovers rock, reggae fusion, roots reggae, soca]",1bSn5aMcE83TXLlLDU9rTy,Jah Cure,56,dancehall
308,7969,"[latin, salsa, tropical]",7wOZy3KdFVVINgNFFxkxwO,Jerry Rivera,64,latin
309,393,"[dirty south rap, gangster rap, hip hop, pop rap, rap, southern hip hop, trap music]",0NbfKEOTQCcwd6o7wSDOHI,The Game,75,rap
310,1439484,[],6fU9vzuziiZNiZWawoCz2x,Lil Rain,34,
311,175956,"[chicano rap, dance pop, dirty south rap, gangster rap, hip hop, hip pop, latin hip hop, pop rap, r&b, rap, southern hip hop, urban contemporary]",12PSlydMSjEHzSCj9X5qv7,Baby Bash,66,dance pop
312,413596,"[hip hop, pop, pop rap, rap, southern hip hop, trap music]",20sxb77xiYeusSH8cVdatc,Meek Mill,81,pop
313,1294975,"[brazilian rock, folk brasileiro, mpb, nova mpb]",4iWkwAVzssjb8XgxdoOL6M,Tiago Iorc,69,mpb
314,4639336,[],2FEcwehVVyjqMws28LwIhA,Winston McAnuff & Fixi,36,
315,102,"[dance pop, pop, pop rap, r&b, rap]",7bXgB6jMjp9ATFy66eO08Z,Chris Brown,89,pop
316,107666,"[dance pop, neo mellow, pop]",2WX2uTcsvV5OnS0inACecP,Birdy,75,pop
317,396198,[german pop],4KnUDY0asYB0Eb7vtNWIK7,Nisse,49,german pop
318,247,"[funk, jazz funk, jazz fusion, soul]",0JCxGVxsISZzJHJPUOtceB,Tower Of Power,53,soul
319,116431,"[sertanejo, sertanejo pop, sertanejo universitario]",2OUgs5INWK2UEvZ6amWiJr,Eduardo Costa,66,sertanejo universitario
320,262525,[],0QiCCpzEYPFaWqkWtDQTmH,Yogi,52,
321,7613,"[jovem guarda, mpb]",7fAKtXSdNInWAIf0jVUz65,Roberto Carlos,68,mpb
322,1536,"[classic soundtrack, italian soundtrack, soundtrack, vintage italian soundtrack]",1nIUhcKHnK6iyumRyoV68C,Ennio Morricone,69,soundtrack
323,103,"[dance pop, pop, pop rap]",2RdwBSPQiwcmiDo9kixcl8,Pharrell Williams,82,pop
324,327,"[alternative metal, melodic metalcore, nu metal, pop punk, post-grunge, rap rock, screamo]",7iWiAD5LLKyiox2grgfmUT,Bullet For My Valentine,73,post-grunge
325,3641,[german pop rock],0wgLwvDNCHdJ9FblyyD4Dc,Liquido,54,german pop rock
326,78668,"[chamber pop, folk-pop, indie folk, indie pop, melancholia, slow core, stomp and holler]",4LEiUm1SRbFMgfqnQTwUbQ,Bon Iver,76,folk-pop
327,55048,"[deep minimal techno, minimal techno, tech house]",4f2K0RSYyxP4TUyZu1azYB,Popof,42,minimal techno
328,2005781,"[dance pop, deep euro house, deep house, edm, pop, tropical house]",3t5xRXzsuZmMDkQzgOX35S,Robin Schulz,81,pop
329,13115811,"[colombian pop, latin, latin pop]",0i5iO6icb7kxg48thi9gBM,Manuel Medrano,70,latin
330,4390053,[baile pop],7FNnA9vBm6EKceENgCGRMb,Anitta,84,baile pop
331,1516,"[dance rock, disco, mellow gold, new romantic, new wave, new wave pop, soft rock]",1fa0cOhromAZdq2xRA4vv8,Simply Red,70,mellow gold
332,650,"[indie psych-rock, indietronica, vapor soul]",3zmfs9cQwzJl575W1ZYXeT,Men I Trust,59,indietronica
333,1541592,"[sertanejo, sertanejo universitario]",7MiDcPa6UiV3In7lIM71IN,Gusttavo Lima,80,sertanejo universitario
334,210400,[french pop],7HS5tD2CPw2AgG4AgWpxpN,Mélanie Laurent,62,french pop
335,2518,"[french hip hop, french reggae, rap conscient]",1BTmMBPzv3zEO3f6ilFoct,Fonky Family,47,french hip hop
336,1202456,"[french hip hop, french indie pop, french indietronica]",1FiWBzw15KbR9amOb1Xnxp,Odezenne,53,french hip hop
337,216,"[dance rock, disco, europop, motown, new romantic, new wave, new wave pop, soft rock]",5lpH0xAS4fVfLkACg9DAuM,Wham!,73,soft rock
338,1002521,"[canadian pop, dance pop, electropop, indie poptimism, pop, post-teen pop]",6sFIWsNpZYqfjUpaCgueju,Carly Rae Jepsen,74,pop
339,5861241,"[brazilian rock, nova mpb]",11xX6bMCvpstEFOyx8lxYg,Zimbra,52,brazilian rock
340,519566,"[bachata, cubaton, latin, tropical]",4L5SLCIDWPPNGzrLraYCOS,Grupo Extra,58,latin
341,6786775,"[deep pop r&b, detroit hip hop, pop, r&b, rap, trap music, trap queen]",7kFfY4UjNdNyaeUgLIEbIF,DeJ Loaf,68,pop
342,1495,"[chanson, french pop]",6XPs6CAjfdxIFrVVUFRrAS,Pascal Obispo,54,chanson
343,5053940,"[baile pop, brazilian electronica, deep funk carioca, funk carioca]",1B0Rp4SWGnFgGCPU5Pju6E,Nego do Borel,70,baile pop
344,3339,"[album rock, art rock, classic rock, folk rock, hard rock, mellow gold, rock, soft rock, southern rock]",29kkCKKGXheHuoO829FxWK,Boston,68,rock
345,752,"[french hip hop, french reggae, rap conscient]",4ko6Ysxtvx9EY9GEFslrIz,Suprême NTM,63,french hip hop
346,13,"[detroit hip hop, g funk, hip hop, rap]",7dGJo4pcD2V6oG8kP0tJRR,Eminem,96,rap
347,2064061,[],70eNABm9r2VXOGYW4r209H,Rob Bailey & The Hustle Standard,61,
348,745,"[dance pop, gangster rap, hip hop, pop rap, rap]",41qil2VaGbD194gaEcmmyx,Will Smith,76,dance pop
349,378294,"[dance pop, edm, pop, pop rap]",2KsP6tYLJlTBvSUxnwlVWa,Mike Posner,74,pop
350,5455267,[],7rYrupDve9b3EXzS3VObTB,Navii,38,
351,183727,[french hip hop],6Xc0KDqzw5u6EQLgdfeoKO,Georgio,58,french hip hop
352,5266156,[colombian pop],07YUOmWljBTXwIseAUd9TW,Sebastian Yatra,86,colombian pop
353,2068091,[],64UHlFDUkT8Hx3RCtDUieN,Dope D.O.D.,52,
354,4088,"[adult standards, christmas, easy listening, vocal jazz]",2lolQgalUvZDfp5vvVtTYV,Tony Bennett,69,adult standards
355,296520,"[francoton, french pop]",4OV6uYSnHxSYkjDYuBVBUz,Slimane,65,french pop
356,691,"[alternative metal, alternative rock, grunge, hard rock, nu metal, post-grunge, rock]",64tNsm6TnZe2zpcMVMOoHL,Alice In Chains,72,rock
357,14901,"[adult standards, cabaret, christmas, lounge, vocal jazz]",7D51E97yRZ8Su45PW9zbzP,June Christy,36,adult standards
358,4926583,[romanian pop],6RQDTlies3nrNDJwXvbBZT,Otilia,44,romanian pop
359,4860761,"[latin, reggaeton]",1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,93,latin
360,1209354,[brazilian rock],1A3dFCPF68vh5lyxzBqLUH,NX Zero,58,brazilian rock
361,167532,"[discofox, schlager]",2AkhLtPZf3dPJZRrXqBqXb,Peter Wackel,56,schlager
362,64579,[hoerspiel],3t2iKODSDyzoDJw7AsD99u,Bibi Blocksberg,77,hoerspiel
363,496181,"[chamber pop, indie anthem-folk, indie folk, neo mellow]",3x8FbPjh2Qz55XMdE2Yalj,Nick Mulvey,65,chamber pop
364,7260670,"[pop, pop rap, rap, trap music]",46SHBwWsqBkxI7EeeBEQG7,Kodak Black,90,pop
365,961592,"[candy pop, dance pop, electropop, metropopolis, pop, swedish electropop, swedish synthpop]",1VBflYyxBhnDc9uVib98rw,Icona Pop,67,pop
366,422,"[art pop, chamber pop, folk-pop, indie rock, lilith, new wave pop, permanent wave, piano rock, pop rock, singer-songwriter]",3g2kUQ6tHLLbmkV7T4GPtL,Fiona Apple,59,folk-pop
367,3098,"[dance pop, dance rock, new romantic, new wave pop, soft rock]",19ra5tSw0tWufvUp8GotLo,George Michael,74,dance pop
368,362764,"[axe, pagode, sertanejo universitario]",1fUSLFr4WUBx7joEcGwpvG,Sorriso Maroto,69,pagode
369,80912,"[adult standards, christmas, lounge, vocal jazz]",6u17YlWtW4oqFF5Hn9UU79,"Harry Connick, Jr.",59,adult standards
370,1213382,[],53wZLCnhshZKDRs3uopFBc,Jai Paul,46,
371,74770,"[art pop, chamber psych, dream pop, folk-pop, freak folk, garage psych, indie rock, modern rock, neo-psychedelic, new weird america, noise pop, popgaze, preverb, slow core]",1jwOuEBcOKq0BeudSarbEM,Amen Dunes,52,modern rock
372,12178,"[edm, electro house, house, pop, progressive house]",7CajNmpbOovFoOoasH2HaY,Calvin Harris,91,pop
373,5862597,[vallenato],15g2N69hNuvVjSUqa9Entz,El Gran Martín Elías,50,vallenato
374,93,"[alternative metal, funk metal, nu metal, post-grunge, rap metal, rap rock, rock, wrestling]",165ZgPlLkK7bf5bDoFc6Sb,Limp Bizkit,74,rock
375,2789,"[dance pop, latin, latin pop, mexican pop, tropical]",7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin,75,dance pop
376,1702209,"[sertanejo, sertanejo pop, sertanejo universitario]",1zEo6Fk1iaaOYFlFPBHCFn,Humberto & Ronaldo,70,sertanejo universitario
377,1118,"[classic soul, funk, motown, quiet storm, soul]",1ThoqLcyIYvZn7iWbj8fsj,Bill Withers,71,soul
378,8409310,[turkish pop],1qZ684TB9E1BjH58btdtYd,Buray,64,turkish pop
379,8432180,[champeta],0BhgcfRYexO5WqUGuqOgGF,Bazurto All Stars,34,champeta
380,73018,"[french hip hop, trap francais]",3J7r4VsNmuWixU0nXvyPd8,Kalash,65,french hip hop
381,165930,"[pop, pop rap, rap, southern hip hop, trap music]",1RyvyyTE3xzB2ZywiAwp0i,Future,92,pop
382,13372,"[alternative dance, dance-punk, garage rock, indie pop, indie rock, indietronica, math pop, modern rock, new rave, rock]",6FQqZYVfTNQ1pCqfkwVFEa,Foals,68,rock
383,550346,[deep flow],3mH3OBKopDDVgnJcT5PrPk,Redfoo,57,deep flow
384,314749,"[axe, brega, mpb, pagode, sertanejo]",60iOwdF3A0p4pAwgUXMaWU,Fábio Jr.,53,mpb
385,110715,"[discofox, german pop, schlager]",0sAQ6ln7fHovbG6Tk2Phrf,Anna-Maria Zimmermann,51,german pop
386,1648978,"[adoracao, brazilian gospel, world worship]",0GQKmEguhkY8DCzH4NdJvD,Paulo Cesar Baruk,58,adoracao
387,10867,[french hip hop],6vDYFCXQbWPqlUEyBaVbMW,Stomy Bugsy,37,french hip hop
388,5570740,[],2t1vHqFELDwweQWM6JYxHG,Kelvin Jones,63,
389,7359674,"[aussietronica, bass trap, tropical house, vapor soul, vapor twitch]",60ELFqAhwT7jwRKJV6Rgfx,Mazde,58,tropical house
390,409796,"[house, pop]",6nS5roXSAGhTGr34W6n7Et,Disclosure,75,pop
391,7515750,"[underground hip hop, vapor trap]",6f9bmfkqiYbhCtdAZsv7KI,Keith Ape,65,underground hip hop
392,130,"[bubblegum dance, diva house, eurodance, europop, german techno, hip house]",2vRfKzjQYJQd67X8x49MOh,Real McCoy,52,europop
393,7068771,[sertanejo],1yR65psqiazQpeM79CcGh8,Marília Mendonça,83,sertanejo
394,8647,"[axe, baile pop, mpb, pagode]",7dzq55YG3wjViqexDwiycQ,Ivete Sangalo,68,mpb
395,1262818,[],2X4mS26hWi4awNm2qlRQJ1,Amo Você,0,
396,1262821,"[adoracao, brazilian gospel]",0ercYDYc6IMdLiiBfMwId8,Fernanda Brum,55,adoracao
397,1263296,[brazilian gospel],4rVAT3ktBeOdexcKic0mC8,Elaine Martins,46,brazilian gospel
398,4663946,"[adoracao, brazilian gospel]",1HxtfSGL8pWUwAyVgpbU5B,Anderson Freire,60,adoracao
399,14000,"[adoracao, brazilian gospel]",2aKyKSggb31Kw9s9i3iXoo,Aline Barros,62,adoracao
400,1262822,"[adoracao, brazilian gospel]",0YdeGzSneJdP1NEKY3EFlR,Bruna Karla,59,adoracao
401,4907422,"[hip hop, pop rap, rap]",1tqhsYv8yBBdwANFNzHtcr,Lil Dicky,75,rap
402,1154879,"[indie r&b, neo soul, r&b, soul]",2RP4pPHTXlQpDnO9LvR7Yt,Lianne La Havas,62,r&b
403,848,"[album rock, classic rock, hard rock, rock]",36QJpDe2go2KgaRleHCDTp,Led Zeppelin,81,rock
404,12053,"[boy band, dance pop, hip pop, neo soul, new jack swing, quiet storm, r&b, southern hip hop, urban contemporary]",2MGT7CYlixSPxAnnkhLpaA,Next,61,dance pop
405,523,[smooth jazz],6I3M904Y9IwgDjrQ9pANiB,Kenny G,66,smooth jazz
406,1148,"[folk, folk-pop, lilith, mellow gold, new wave pop, pop rock, scottish new wave, soft rock]",5MspMQqdVbdwP6ax3GXqum,Annie Lennox,64,folk-pop
407,2420,[],0J9mbwg4BquN4XlHzdMK3X,Demis Roussos,52,
408,183,"[dance pop, girl group, hip pop, maskandi, new jack swing, pop, r&b, urban contemporary]",0TImkz4nPqjegtVSMZnMRq,TLC,72,pop
409,2513,"[east coast hip hop, gangster rap, hardcore hip hop, hip hop, pop rap, rap]",6O2zJ0tId7g07yzHtX0yap,Mobb Deep,70,rap
410,938,"[italian pop, mexican pop]",61J0BktHv7PuP3tjTPYXSX,Eros Ramazzotti,70,mexican pop
411,1113,"[funk, hip hop, hip pop, indie r&b, neo soul, quiet storm, r&b, soul, urban contemporary]",6AVLthptCPhfrxlHadOBJD,Jill Scott,62,hip hop
412,1385868,[musica infantil],070CnHC2iZh5oLpyWYPf8h,Galinha Pintadinha,58,musica infantil
413,83110,[classical piano],0WBFyyZxQ5CeA31cKSmhU2,Brigitte Engerer,56,classical piano
414,10532,[bubblegum dance],75QQAQ1DfmGW500AJZbM0i,Hermes House Band,55,bubblegum dance
415,6377,"[german techno, minimal techno, tech house]",0rasA5Z5h1ITtHelCpfu9R,Paul Kalkbrenner,65,minimal techno
416,7295000,[axe],7mP8fPbxbcw0iLEO47t2lM,Vingadora,38,axe
417,7343,"[champeta, colombian pop, dance pop, latin, latin pop, tropical, vallenato]",4vhNDa5ycK0ST968ek7kRr,Carlos Vives,76,dance pop
